PAR_ID,CODIGO_A,CODIGO_B,DEPARTAMENTO,MUNICIPIO_ZONA,ESTABLECIMIENTO_A,ESTABLECIMIENTO_B,SIMILITUD,TIPO_COINCIDENCIA,MISMA_DIRECCION,MISMO_TELEFONO,MISMO_SERVICIO_VISIBLE,DECISION,REVISION_MANUAL_RECOMENDADA,JUSTIFICACION,FILAS_ELIMINADAS
PD00084,16-01-0587-46,16-01-0588-46,Alta Verapaz,Cobán,Liceo Mixto en Computación del Norte,Liceo Mixto en Computación del Norte,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD00085,16-01-0604-46,16-01-1174-46,Alta Verapaz,Cobán,Instituto Privado Raúl Chenal Heinemann,Instituto Privado Raúl Chenal Heinemann,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00086,16-01-0604-46,16-01-1175-46,Alta Verapaz,Cobán,Instituto Privado Raúl Chenal Heinemann,Instituto Privado Raúl Chenal Heinemann,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00087,16-01-0611-46,16-01-1008-46,Alta Verapaz,Cobán,Colegio Hispanoamericano,Colegio Hispanoamericano,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00088,16-01-0613-46,16-01-0619-46,Alta Verapaz,Cobán,"Colegio Particular Mixto ""Anton de Montesinos""","Colegio Particular Mixto ""Anton de Montesinos""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00089,16-01-0616-46,16-01-0642-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD00090,16-01-0616-46,16-01-0926-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00091,16-01-0616-46,16-01-0927-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00092,16-01-0616-46,16-01-1041-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00093,16-01-0616-46,16-01-1042-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00094,16-01-0616-46,16-01-1043-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00095,16-01-0616-46,16-01-1046-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00096,16-01-0616-46,16-01-1047-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00097,16-01-0616-46,16-01-1048-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00098,16-01-0642-46,16-01-0926-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00099,16-01-0642-46,16-01-0927-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00100,16-01-0642-46,16-01-1041-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00101,16-01-0642-46,16-01-1042-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00102,16-01-0642-46,16-01-1043-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00103,16-01-0642-46,16-01-1046-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00104,16-01-0642-46,16-01-1047-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00105,16-01-0642-46,16-01-1048-46,Alta Verapaz,Cobán,Instituto Nacional de Educación Diversificada,INED Instituto Nacional de Educación Diversificada,0.9385,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00106,16-01-0646-46,16-01-0703-46,Alta Verapaz,Cobán,Instituto Mixto Privado Salud y Desarrollo,Instituto Mixto Privado Salud y Desarrollo,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00107,16-01-0646-46,16-01-0913-46,Alta Verapaz,Cobán,Instituto Mixto Privado Salud y Desarrollo,Instituto Mixto Privado Salud y Desarrollo,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00108,16-01-0647-46,16-01-0668-46,Alta Verapaz,Cobán,Colegio Particular Mixto Imperial,Colegio Particular Mixto Imperial,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00109,16-01-0647-46,16-01-2156-46,Alta Verapaz,Cobán,Colegio Particular Mixto Imperial,Colegio Particular Mixto Imperial,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00110,16-01-0647-46,16-01-7308-46,Alta Verapaz,Cobán,Colegio Particular Mixto Imperial,Colegio Particular Mixto Imperial,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00111,16-01-0665-46,16-01-0666-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00112,16-01-0665-46,16-01-0910-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00113,16-01-0665-46,16-01-8335-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00114,16-01-0665-46,16-01-8337-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00115,16-01-0665-46,16-01-9851-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00116,16-01-0666-46,16-01-0910-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00117,16-01-0666-46,16-01-8335-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00118,16-01-0666-46,16-01-8337-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00119,16-01-0666-46,16-01-9851-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD00120,16-01-0668-46,16-01-2156-46,Alta Verapaz,Cobán,Colegio Particular Mixto Imperial,Colegio Particular Mixto Imperial,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00121,16-01-0668-46,16-01-7308-46,Alta Verapaz,Cobán,Colegio Particular Mixto Imperial,Colegio Particular Mixto Imperial,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00122,16-01-0671-46,16-01-0912-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00123,16-01-0671-46,16-01-1312-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00124,16-01-0671-46,16-01-1313-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00125,16-01-0671-46,16-01-1469-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00126,16-01-0671-46,16-01-6191-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00127,16-01-0671-46,16-01-9095-46,Alta Verapaz,Cobán,Colegio Privado Mixto Tecnológico en Informática,Colegio Privado Mixto Tecnológico en Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00128,16-01-0678-46,16-01-0694-46,Alta Verapaz,Cobán,Colegio la Libertad,Colegio la Libertad,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00129,16-01-0678-46,16-01-0922-46,Alta Verapaz,Cobán,Colegio la Libertad,Colegio la Libertad,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00130,16-01-0678-46,16-01-1491-46,Alta Verapaz,Cobán,Colegio la Libertad,Colegio la Libertad,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00131,16-01-0681-46,16-01-0915-46,Alta Verapaz,Cobán,Instituto Mixto Privado Santo Domingo,Instituto Mixto Privado Santo Domingo,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00132,16-01-0681-46,16-01-1176-46,Alta Verapaz,Cobán,Instituto Mixto Privado Santo Domingo,Instituto Mixto Privado Santo Domingo,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00133,16-01-0681-46,16-01-1177-46,Alta Verapaz,Cobán,Instituto Mixto Privado Santo Domingo,Instituto Privado Mixto Santo Domingo,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00134,16-01-0690-46,16-01-0708-46,Alta Verapaz,Cobán,"Isea ""La Escuela en Su Casa""","Isea ""La Escuela en Su Casa""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00135,16-01-0690-46,16-01-0909-46,Alta Verapaz,Cobán,"Isea ""La Escuela en Su Casa""","Isea ""La Escuela en Su Casa""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00136,16-01-0694-46,16-01-0922-46,Alta Verapaz,Cobán,Colegio la Libertad,Colegio la Libertad,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00137,16-01-0694-46,16-01-1491-46,Alta Verapaz,Cobán,Colegio la Libertad,Colegio la Libertad,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00138,16-01-0703-46,16-01-0913-46,Alta Verapaz,Cobán,Instituto Mixto Privado Salud y Desarrollo,Instituto Mixto Privado Salud y Desarrollo,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00139,16-01-0708-46,16-01-0909-46,Alta Verapaz,Cobán,"Isea ""La Escuela en Su Casa""","Isea ""La Escuela en Su Casa""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00140,16-01-0910-46,16-01-8335-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD00141,16-01-0910-46,16-01-8337-46,Alta Verapaz,Cobán,"Colegio de Informática ""CENINFAV""","Colegio de Informática ""CENINFAV""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
